name,lat,long
Enigma,36.1522931,-95.97425299999999
"Wandsworth, London",51.4570716,-0.1817824
"Catasauqua, PA",40.6548191,-75.4746273
"Leuven, Belgium",50.8798438,4.7005176
"Ipswich, MA",42.6791832,-70.8411558
Northern Ireland ,54.7877149,-6.4923145
23529,36.8860765,-76.30805699999999
2325.0,,
in the middle of nowhere,41.2724818,-94.87017510000001
Kansas City,39.0997265,-94.5785667
"Gainesville, FL",29.6516344,-82.32482619999999
kent uk,51.2787075,0.5217254000000001
London ,51.5073509,-0.1277583
2331.0,,
"Paris,France",48.856614,2.3522219
Waikato New Zealand,-37.45579900000001,175.1894045
2334.0,,
"Torrevieja, España",37.9847003,-0.6808233
Harlow,45.5119002,-122.6260901
"Abeokuta, Nigeria",7.147502,3.3619356
2338.0,,
"Redhill, South East",51.239208,-0.16988
Edinburgh,55.953252,-3.188267
Paris,48.856614,2.3522219
2342.0,,
"Europe, USA",25.7925426,-80.3099968
"Los Angeles, USA",34.0522342,-118.2436849
Lincolnshire & London,52.9934154,-0.4092461000000001
"Launceston, Tasmania",-41.43322149999999,147.1440875
"51.00,-0.93",50.99917199999999,-0.9304488
lower orbit,40.7190244,-73.985632
Hargeisa,9.562389,44.0770134
European Union 🇪🇺,54.5259614,15.2551187
"Mechelen, Belgium",51.0258761,4.477536199999999
2352.0,,
TREKKER from Naples FL 🖖,26.1420358,-81.7948103
Seattle,47.6062095,-122.3320708
2355.0,,
Liverpool,53.4083714,-2.9915726
"Arras, France",50.291002,2.777535
"Stockport, England",53.3933086,-2.1266343
"Hampshire, UK",51.05769480000001,-1.3080629
"Wigtown, Scotland",54.867159,-4.444234
"Saint Petersburg, Russia",59.9342802,30.3350986
Aotearoa - NZ,-40.900557,174.885971
poole dorset uk,50.71505,-1.987248
Sheffield,53.38112899999999,-1.470085
New Zealand  ,-40.900557,174.885971
"Central NJ, USA",40.0583238,-74.4056612
2367.0,,
"West Sussex, England",50.9280143,-0.4617075
London via São Paulo,51.5073509,-0.1277583
"Buxton, Derbyshire",53.259082,-1.91483
Southwestern Ontario,43.1330816,-80.7407763
FRANCE,46.227638,2.213749
Bromsgrove ,52.335589,-2.061906
2374.0,,
2375.0,,
"Horsley, NSW, Australia",-34.4916005,150.7708274
Made in Sheffield home is York,53.38112899999999,-1.470085
"Bremen, Germany",53.07929619999999,8.8016936
"Dorset, England",50.7487635,-2.3444786
North Las Vegas,36.1988592,-115.1175013
"Owensboro, KY",37.7719074,-87.1111676
South Carolina,33.836081,-81.1637245
"Newark-on-Trent, England",53.0700391,-0.80657
Moora WA,-30.638,116.01
"Lausanne, Suisse",46.5196535,6.6322734
2386.0,,
2387.0,,
2388.0,,
torbay uk,50.4392329,-3.5369899
"Europe (currently Belgrade, Serbia)",44.786568,20.4489216
"Dublin, Ireland.",53.3498053,-6.2603097
Clevedon,51.442108,-2.856196
2393.0,,
Australia // Sweden,59.329997,18.055584
in your heart,36.143297,-86.85827599999999
"Comunidad de Madrid, España",40.4167515,-3.7038322
Deutschland,51.165691,10.451526
"Northcote, Victoria, Australia",-37.7722,144.9994
"Hellifield,Yorkshire",54.005534,-2.21869
2400.0,,
"Belfast, Co. Antrim, IRL, EU.",54.7195338,-6.2072498
stucky,37.76438,-97.288085
"Ireland, Dublin",53.3498053,-6.2603097
An obscure Surrey village,49.1913466,-122.8490125
2405.0,,
Nowhere,40.7317696,-73.9841161
"Hackney, London, UK",51.573445,-0.07243759999999999
westchester county,41.1220194,-73.7948516
2409.0,,
Brighton,40.598019,-111.583187
Luxembourg,49.815273,6.129582999999999
"Western Sydney, Oz",-33.8688197,151.2092955
"Wien, Österreich",48.2081743,16.3738189
London / Newcastle,51.5175795,-0.0773927
Godmanchester | London,51.5073509,-0.1277583
2416.0,,
West London/Azeroth,51.5073509,-0.1277583
Colchester Essex,51.895927,0.8918740000000001
Köln,50.937531,6.9602786
Not Not-London ,51.5102562,-0.1340246
"Carlisle, England",54.892473,-2.932931
Kingston Upon Hull,53.76762360000001,-0.3274198
2423.0,,
"Decatur, GA",33.7748275,-84.2963123
"Małopolskie, Polska",49.72253060000001,20.2503358
"Basingstoke, England",51.26654,-1.0923964
fwl,37.59025099999999,-77.45269100000002
Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿,56.49067119999999,-4.2026458
"Clapham, London",51.4636982,-0.1363047
"Pamplona, Spain +34 626528640",42.812526,-1.6457745
Intergalactic Empire of Dundee,56.462018,-2.970721
"Cwmbran, Wales",51.6496546,-3.0317889
2433.0,,
MAGAritaville,36.0407974,-95.9633794
"Liverpool, England",53.4083714,-2.9915726
"Hartlepool, England",54.691745,-1.212926
2437.0,,
"Rome, Lazio",41.9027835,12.4963655
"Chioggia, Veneto",45.2190746,12.2786505
"Woking, Surrey",51.316774,-0.5600349
"Berwick-upon-Tweed, England",55.770242,-2.005395
Reykjavik,64.146582,-21.9426354
Central Queensland,-20.9175738,142.7027956
Townsville,-19.2589635,146.8169483
"Wide Bay, Queensland",-25.2881539,152.7676633
Cairns & Far North,-16.9185514,145.7780548
2447.0,,
"Peaks Island, ME",43.6605159,-70.1907335
"ÜT: 51.2697382,-0.9544367",30.2849185,-97.7340567
"Nottingham, England",52.95478319999999,-1.1581086
Zürich,47.3768866,8.541694
On the horizon,38.833872,-77.08475399999999
2453.0,,
London-Castleford-Cambridge MA,51.5073509,-0.1277583
Depths of Croydon,51.376165,-0.098234
London and New York,40.7634378,-73.9805417
Dominican Republic,18.735693,-70.162651
2458.0,,
Kabul and New York,40.7648717,-73.7451718
"Enfield, London",51.6635515,-0.1042645
Hamburg ⚓️,53.5510846,9.9936819
"Southampton, UK",50.90970040000001,-1.4043509
West byfleet,51.337352,-0.503315
2464.0,,
"Wollondilly, NSW, Australia",-34.1108401,150.4892292
North London,51.5073509,-0.1277583
North Sydney,-33.83965,151.20541
日本 東京,35.6803997,139.7690174
2469.0,,
"Bordeaux, France",44.837789,-0.57918
Stone,37.0514471,-95.50457709999999
"Lisbon, Portugal",38.7222524,-9.1393366
Metropolis,42.0827359,-87.98477299999999
Devon/UK,50.7155591,-3.530875
Greater Manchester ,53.4575955,-2.1578377
2476.0,,
2477.0,,
静岡県,35.0929397,138.3190276
2479.0,,
Rome-Italy🇮🇹 / London-UK🇬🇧,41.9027835,12.4963655
Ukraine,48.379433,31.1655799
2482.0,,
2483.0,,
"Glasgow, UK, EU",55.8381366,-4.178976899999999
Cairns ,-16.9185514,145.7780548
"Nottingham, UK",52.95478319999999,-1.1581086
S. S. Stony,40.9256538,-73.1409429
"Dumfries, Scotland",55.070859,-3.60512
"Newcastle, NSW",-32.9282712,151.7816802
"Oakland, CA",37.8043637,-122.2711137
2491.0,,
Chris Chapman,43.6589004,-79.33666459999999
"Surbiton, London",51.39400999999999,-0.302662
Alderholt,50.912467,-1.827931
"Port Moresby, Papua New Guinea",-9.443800399999999,147.1802671
"Guayaquil, Ecuador",-2.1709979,-79.9223592
2497.0,,
2498.0,,
"Montréal, Canada",45.5016889,-73.567256
West England,50.77721349999999,-3.999461
"Avoca Beach, NSW, Australia",-33.465,151.435
Belfast!,54.59728500000001,-5.93012
"Trondheim, Norway / トロンハイム、ノルウェー",63.4305149,10.3950528
"Fügen, Austria",47.3469995,11.8493875
Durham/Lancaster ,34.6915811,-80.7861858
"Saint Andrews, Scotland",56.3397753,-2.7967214
"Jaén, España",37.7795941,-3.784905699999999
"Odense, Danmark",55.40375599999999,10.40237
2509.0,,
Napier,-39.4928444,176.9120178
2511.0,,
Bristol,36.515694,-82.25696669999999
"Rotherham, England",53.4326035,-1.3635009
Gold coast,-28.016667,153.4
"Salt Lake City, Utah",40.7607793,-111.8910474
Herts and Beds,51.671238,-0.404097
Sydney-ish,-33.896483,151.181243
"Cairns,QLD Australia",-16.9185514,145.7780548
playing in the sunshine,29.9913335,-81.4675917
"Budapest, Hungary",47.497912,19.040235
"Antwerpen, België",51.2194475,4.4024643
"Oldham, England",53.5409298,-2.1113659
2523.0,,
Club 96,43.7330248,-79.4832201
"Iowa City, IA",41.6611277,-91.5301683
2526.0,,
London via Wrexham,51.5073509,-0.1277583
"Louisiana, USA",30.9842977,-91.96233269999999
"Breda, Netherlands",51.5719149,4.768323
melbourne cbd,-37.81361100000001,144.963056
"Essex, mostly",51.57424469999999,0.4856781
Suomi,61.92410999999999,25.7481511
Gainsborough,53.400575,-0.774465
At the kitchen table,42.260394,-73.515999
"Brussels, global",50.7956328,4.4037136
"Maryborough, Maryborough (Vic.)",-37.04043679999999,143.7084479
2537.0,,
South London 🇬🇧,51.5073509,-0.1277583
Kano-Accra,5.606095499999999,-0.1681235
Switzerland,46.818188,8.227511999999999
Holmfirth,53.571744,-1.786292
ACVI,43.8875815,-78.92416229999999
Θάλασσα/ Aldbury/ Cambridge,51.80324419999999,-0.6016020999999999
Dundee,41.9572676,-83.6596596
Danmark,56.26392,9.501785
"Canterbury, England",51.280233,1.0789089
2547.0,,
"Hull, East Yorkshire",53.76762360000001,-0.3274198
"Duror, Scotland",56.642368,-5.278474999999999
Sevilla,37.3890924,-5.9844589
Pa,41.2033216,-77.1945247
"Bellevue, WA",47.6101497,-122.2015159
Yorkshire and The Humber,53.9062233,-1.0333573
"Monifieth, Aberdeen Scotland",57.147401,-2.0951185
Lisboa,38.7222524,-9.1393366
"ÜT: 3.1357180606060604,101.689",30.2849185,-97.7340567
french riviera,43.2547731,6.637857700000001
2558.0,,
"Toulouse, France",43.604652,1.444209
"Baku, Azerbaijan",40.40926169999999,49.8670924
North of the Wall,37.3412802,-95.2758917
Ribble Valley,53.9289626,-2.4627718
"Birchwood, Lincoln, England",53.2138547,-0.5990163
London- England,51.5073509,-0.1277583
"Stoke-on-Trent, England",53.002668,-2.179404
2566.0,,
2567.0,,
"Oud-Heverlee, Belgium",50.8371647,4.6633371
"Malmo, Sweden",55.604981,13.003822
"Here, there and everywhere...",40.774716,-74.69492900000002
2571.0,,
"Rotterdam, Niederlande",51.9244201,4.4777326
"Melton Mowbray, LEICS",52.766404,-0.887126
"Stirling, Scotland",56.1165227,-3.9369029
"Richmond, London",51.46131099999999,-0.303742
"Rochdale, England",53.6097136,-2.1561
Londonish,51.5073509,-0.1277583
Multifandom | Aus,30.19747109999999,-97.66635289999999
London UK,51.5073509,-0.1277583
"Denmead, England",50.90504,-1.064882
"Weymouth, England",50.6144279,-2.457621
On the Interwebs DC/VA/MD,38.9071923,-77.0368707
"Newcastle, uk",54.978252,-1.61778
Lamb & Flag; Hammersmith,51.5149283,-0.1504784
2585.0,,
República de Filipinas,12.879721,121.774017
"Weybridge, UK",51.3716269,-0.457904
"Leeds, England",53.8007554,-1.5490774
"Warwickshire, UK",52.2671353,-1.4675216
Wigan,53.5450645,-2.6325074
russia,61.52401,105.318756
"Horncastle, England",53.207307,-0.11245
Finis Terrae,-33.4367023,-70.6083857
Northeast,37.7849345,-97.23865669999999
The Roadhouse,47.5673073,-121.8877173
#NAIJA,38.7750099,-76.90053
Somewhereski,38.5353168,-90.6506898
North Vancouver,49.3199816,-123.0724139
"Covington, KY",39.0836712,-84.5085536
 Near Preston Lancs UK,53.763201,-2.70309
"Springwood, Brisbane",-27.616667,153.133333
"Vernon, British Columbia",50.2670137,-119.2720107
2603.0,,
Lahore Pakistan,31.5203696,74.35874729999999
"Tucson, AZ",32.2226066,-110.9747108
Bang bang bar,29.4938447,-98.4998667
The Free State,-28.4541105,26.7967849
Provincia de Buenos Aires,-37.2017285,-59.84106969999999
Sydney Auatralia,-33.8688197,151.2092955
"Killeen, TX",31.1171194,-97.72779589999999
2611.0,,
NC'ian i Sverige 🇸🇪!,35.7595731,-79.01929969999999
Malmo,55.604981,13.003822
seb,35.8682169,-84.20752069999999
United States DC MA  TRIAL LAW,38.9071923,-77.0368707
"Kentucky, USA",37.8393332,-84.2700179
Planet Earth • Solar system,33.7302464,-117.8427306
Milano and Brisbane ,-27.4705447,153.0239298
"Ipswich, UK",52.056736,1.14822
Proud North Carolinian,35.7595731,-79.01929969999999
Manchester/Liverpool,53.4773165,-2.2586134
golden hour ,45.5213621,-122.6610361
"Penrith, Sydney",-33.75,150.7
"Haifa, Israel",32.7940463,34.989571
sydney Australia,-33.8688197,151.2092955
"Loveland, CO",40.3977612,-105.0749801
Queensland Australia,-20.9175738,142.7027956
Vancouver Island,49.6506376,-125.4493906
Maldives,3.202778,73.22068
2630.0,,
"Aventura, Florida",25.9564812,-80.1392121
"Lisboa, Portugal",38.7222524,-9.1393366
Tucson,32.2226066,-110.9747108
"Vancouver, Canada",49.2827291,-123.1207375
2635.0,,
fromTokyoShinagawa🇯🇵,35.6091973,139.7303364
"Penn State University, PA",40.7982133,-77.8599084
"Ruawai, NEW ZEALAND - Paradise",-36.1354937,174.0230566
2639.0,,
"Woodcote, England",51.5337349,-1.0770801
Kenya,-0.023559,37.906193
2642.0,,
2643.0,,
"Dundee, Scotland",56.462018,-2.970721
Hackney,51.573445,-0.07243759999999999
Los Angeles Area,34.0522166,-118.2436619
Oklahoma,35.0077519,-97.092877
Mars,37.0901287,-95.71505820000002
"Mount Gambier, South Australia",-37.8284212,140.7803529
Accra - Ghana,5.6037168,-0.1869644
Hertfordshire/Wales United Kingdom,51.80978229999999,-0.2376744
Ankara - TURKEY,39.9333635,32.8597419
"Nashville, Tennessee ",36.1626638,-86.7816016
"South Dakota, USA",43.9695148,-99.9018131
Aotearoa,-40.900557,174.885971
VA,37.4315734,-78.6568942
"auckland, new zealand",-36.8484597,174.7633315
"SUMTER, SC",33.9204354,-80.3414693
Celtics,42.3667303,-71.0593873
Washington ,47.7510741,-120.7401385
"Ramsgate Beach, Sydney",-33.982,151.148
"Kingston, Jamaica",18.0178743,-76.8099041
2663.0,,
Next Door,36.1467726,-96.0665044
Maryland,39.0457549,-76.64127119999999
"Nelson, NZ",-41.2706319,173.2839653
Yeovil,50.942061,-2.633308
Upper Midwest,41.649175,-92.9759389
Bairnsdale East Gippsland,-37.833333,147.616667
2670.0,,
"Glenbrook, Sydney",-33.766667,150.619444
"Washington, DC area",39.0601742,-77.12324819999999
2673.0,,
"Bombay, New York",44.9390562,-74.56763699999999
Napa Valley,38.5024689,-122.2653887
United States CALIFORNIA!,36.778261,-119.4179324
"Bayswater, London, UK",51.5135456,-0.1865659
"Oklahoma, USA",35.0077519,-97.092877
2679.0,,
"Washington, DC/Baltimore, MD",39.283105,-76.58422639999999
"Nowhere Near Melbourne, Aus.",-37.8136276,144.9630576
"Tilburg, Nederland",51.560596,5.0919143
"Zurich, Sunshine Coast",47.3768866,8.541694
Mt. St. Elias - Snowcave No. 7,60.29333330000001,-140.9294445
Roma,36.0766378,-95.9036356
"Helsingborg, Skåne Sweden",56.0464674,12.6945121
North Carolina,35.7595731,-79.01929969999999
The Lote Tree,43.9103332,-79.7815802
Middle-Earth,33.6446621,-117.8370968
2690.0,,
Yellowknife,62.4539717,-114.3717887
Lower Alabama,32.3182314,-86.902298
"Minneapolis, MN, USA",44.977753,-93.2650108
melbourne,-37.8136276,144.9630576
universe,36.1568902,-95.9915346
"Kent, UK",51.2787075,0.5217254000000001
2697.0,,
"Muncie, IN",40.1933767,-85.3863599
Washington D.C.,38.9071923,-77.0368707
"Washington, USA ",47.7510741,-120.7401385
BRADFORD - UK,53.795984,-1.759398
"Dallas, Texas",32.7766642,-96.79698789999999
Nevâda,38.8026097,-116.419389
"Horsham, GB",51.062883,-0.325858
2705.0,,
"SW Snohomish Co, WA ",48.0329979,-121.8339472
2707.0,,
"Dublin, Ireland",53.3498053,-6.2603097
2709.0,,
"London, Islamabad, Peshawar",51.5073509,-0.1277583
"St Petersburg, FL",27.7676008,-82.64029149999999
Central Illinois via Western WA,40.3084762,-89.70042149999999
Macedonia,41.608635,21.745275
Barnsley UK,53.55263,-1.479726
"Granite City, IL",38.7014389,-90.14871989999999
"Bucharest, Romania",44.4267674,26.1025384
Georgia,32.1656221,-82.9000751
America,37.09024,-95.712891
WORLDWIDE,36.351186,-96.0055787
"Tacoma, WA",47.2528768,-122.4442906
New Englander,43.9653889,-70.8226541
"Muskoka, Ontario",45.1841122,-79.4084652
2723.0,,
Auckland.NZ.,-36.8484597,174.7633315
"Northam, Western Australia",-31.6525301,116.6654836
"Galveston, TX",29.3013479,-94.7976958
"Santa Fe, NM",35.6869752,-105.937799
"Greater Accra, Ghana",5.8142836,0.0746767
"Texarkana, Arkansas",33.4417915,-94.0376881
Reality,36.268064,-94.13597209999999
"Torrance, CA",33.8358492,-118.3406288
"Alex,Egypt",31.2000924,29.9187387
Preston,47.52391739999999,-121.9274489
"melbs, aus",-37.8136276,144.9630576
2735.0,,
SF Bay Area,37.8271784,-122.2913078
A nice village...,43.7101728,7.261953200000001
"Sugar Land, TX",29.6196787,-95.6349463
Toronto - Berlin - Miami,43.6485436,-79.3938041
Silicon Valley→PacificNW,37.387474,-122.0575434
"Aberystwyth, Cymru/Wales",52.41530299999999,-4.08292
"plain folks of the land will reach their heart's desire at last, and the White House will be adorned by a downright moron.""

- H.L. Mencken",38.8976763,-77.0365298
2743.0,,
"Pasadena, CA",34.1477849,-118.1445155
Toronto Beaches,43.6673479,-79.29669299999999
adrift,39.712661,-104.9873097
Mid-Atlantic,37.09024,-95.712891
Outthere,45.506441,-91.73406399999999
Soldiers Hill,-37.55,143.858
Charlotte,35.2270869,-80.8431267
2751.0,,
❤️🇺🇸TEXAS🇺🇸❤️,31.9685988,-99.9018131
Midwest USA,35.463494,-97.4107128
new york city,40.7127753,-74.0059728
2755.0,,
Darmstadt,49.8728253,8.6511929
Aotearoa (New Zealand),-40.900557,174.885971
"ME, USA🇺🇸",45.253783,-69.4454689
The West,36.6373775,-95.1507014
gloucester nsw,-32.0233309,151.95875
"Flensburg, Germany",54.7937431,9.4469964
"Ohio, U.S.",40.4172871,-82.90712300000001
"this week, Sydney",-33.8567844,151.2152967
St Louis MO,38.6270025,-90.19940419999999
Coburg,50.2612094,10.962695
2766.0,,
Bensalem PA near Philadelphia,40.09944249999999,-74.9325683
"Silicon Valley, CA",37.387474,-122.0575434
Everywhere!,28.687536,-81.3465982
DUBAI,25.2048493,55.2707828
New York ,40.7127753,-74.0059728
2772.0,,
Beirut,33.8937913,35.5017767
Barcelona and sydney,41.43549369999999,2.1805154
"Rochester, NY, USA",43.15657789999999,-77.6088465
"Sheffield, UK",53.38112899999999,-1.470085
2777.0,,
"Cooper City, FL",26.0573112,-80.271716
"Alton, England",51.150719,-0.973177
"Oxford,  UK",51.7520209,-1.2577263
"Tucson, Arizona",32.2226066,-110.9747108
"Portarlington, Victoria",-38.116667,144.65
United States America,37.09024,-95.712891
"Newcastle-under-Lyme, England",53.013208,-2.2273002
"Hawaii, USA",19.8967662,-155.5827818
"Bridgend, Wales",51.504286,-3.576945
Australia SA,-30.0002315,136.2091547
2788.0,,
"An evil lair, with cake. Also, The Lone Star State",29.7030024,-98.1244531
"Morpeth, England",55.16875,-1.687493
PDX & MVD,45.5923285,-122.6787162
"Southampton, GB",50.90970040000001,-1.4043509
2793.0,,
"Dhaka,bangladesh",23.810332,90.4125181
london/sydney,51.49126210000001,-0.1719361
"Yuma, CO",40.1222084,-102.7252096
Cape Cod/Cambridge/Sydney,41.6687897,-70.29624079999999
Somewhere nearby,36.0404924,-95.9618958
Port Harcourt City,4.815554,7.0498442
"Dhaka, Bangladesh ; London, UK",23.795823,90.4145075
2801.0,,
"Newfoundland, Canada",53.1355091,-57.6604364
"TX... via CO, TX, Norway, LA, ",31.8507607,-97.69822719999999
Northampton,42.3250896,-72.64120129999999
2805.0,,
"Kapiti Coast, New Zealand",-40.8233475,175.3136218
Laniakea,29.6662459,-82.3135545
2808.0,,
Zurich,47.3768866,8.541694
2810.0,,
Central and Northern Michigan,45.362351,-84.955428
"TX, NorCal, SoCal, Iwakuni ",31.9685988,-99.9018131
Fiji Islands,-17.713371,178.065032
Poland,51.919438,19.145136
South Florida,26.3013917,-80.6326916
"Paris, Ile-de-France",48.856614,2.3522219
"Joliet, IL",41.525031,-88.0817251
"Lexington, Ma & Toms River, NJ",42.4473497,-71.2271531
"Florida ,  United States",27.6648274,-81.5157535
"Islamabad, Pakistan",33.6844202,73.04788479999999
"Sale, Victoria",-38.1026004,147.073027
in the kitchen,40.4502042,-79.985497
"Cincinnati, Ohio",39.1031182,-84.5120196
CA US,36.778261,-119.4179324
Arlington VA (DC Area),38.8816208,-77.09098089999999
Northern California,38.8375215,-120.8958242
"ÜT: 33.534794,-84.473417",30.2849185,-97.7340567
Ohio,40.4172871,-82.90712300000001
"Chicago, Illinois",41.8781136,-87.6297982
"Sonoma County, CA",38.5779555,-122.9888319
"St.Mary'S,Georgia",30.7478954,-81.57061089999999
World wide,36.351186,-96.0055787
"Hell, MI Don't get burned!",42.43472,-83.985
"Greenville, TX",33.1384488,-96.11080659999999
NE OH/ NW PA,40.4172871,-82.90712300000001
Denver,39.7392358,-104.990251
Zaragoza,41.6488226,-0.8890853
"Dayton, Ohio, USA",39.7589478,-84.1916069
Across the Atlantic,-14.5994134,-28.6731465
Sydney & sometimes Melbourne,-33.8688197,151.2092955
"Mid-Coast, ME",43.9140203,-69.9669091
"J&K, India",33.778175,76.57617139999999
American Samoa,-14.270972,-170.132217
